Country,Year,fertility,life,population,child_mortality,gdp
Greece,1985,1.731,75.087,9934292,17.4,19345
Greece,1986,1.648,75.342,9972624,16.4,19657
Greece,1987,1.575,75.619,10007304,15.3,19575
Greece,1988,1.513,75.922,10045020,14.3,20486
Greece,1989,1.462,76.249,10094241,13.3,21229
Greece,1990,1.423,76.584,10160501,12.5,21085
Greece,1991,1.393,76.903,10247132,11.9,21528
Greece,1992,1.37,77.187,10351229,11.4,21442
Greece,1993,1.351,77.423,10464295,10.9,20906
Greece,1994,1.335,77.611,10574134,10.5,21147
Greece,1995,1.32,77.76,10671809,10.1,21426
Greece,1996,1.306,77.889,10754641,9.7,21905
Greece,1997,1.293,78.02,10824894,9.3,22739
Greece,1998,1.282,78.17,10884604,8.8,23535
Greece,1999,1.273,78.342,10937612,8.3,24152
Greece,2000,1.269,78.535,10986883,7.8,25030
Greece,2001,1.272,78.739,11032395,7.3,25884
Greece,2002,1.284,78.937,11073334,6.8,26625
Greece,2003,1.304,79.121,11111072,6.3,28303
Greece,2004,1.332,79.288,11147261,5.9,29604
Greece,2005,1.364,79.442,11183114,5.5,29768
Greece,2006,1.399,79.587,11219300,5.2,31399
Greece,2007,1.431,79.735,11255717,5,32408
Greece,2008,1.459,79.89,11291807,4.9,32197
Greece,2009,1.482,80.055,11326596,4.8,30780
Greece,2010,1.499,80.23,11359346,4.7,29190
Greece,2011,1.511,80.411,11390031,4.6,26675
Greece,2012,1.521,80.593,11418878,4.5,24991
Greece,2013,1.529,80.77,11445691,4.3,24159
Greenland,1964,7.27,63.236535,37810,,7181
Greenland,1965,6.96,63.6181293,39215,,7583
Greenland,1966,6.995,63.99972361,40715,,8009
Greenland,1967,6.395,64.38131791,42273,,8457
Greenland,1968,5.845,64.76291222,43809,,8932
Greenland,1969,4.58,65.14450652,45221,,9432
Greenland,1970,3.9,65.52610083,46431,,9961
Greenland,1971,3.245,65.36153407,47420,,11000
Greenland,1972,2.77,65.19696731,48209,,11470
Greenland,1973,2.69,65.03240055,48814,,12088
Greenland,1974,2.3,64.86783379,49263,,12655
Greenland,1975,2.345,64.70326703,49586,,12652
Greenland,1976,2.255,64.53870028,49775,,13356
Greenland,1977,2.349,64.37413352,49844,,14522
Greenland,1978,2.197,64.20956676,49873,,15396
Greenland,1979,2.187,64.045,49969,,16124
Greenland,1980,2.435,63.54,50208,,17449
Greenland,1981,2.332,63.165,50619,,17429
Greenland,1982,2.236,63.27,51180,,16479
Greenland,1983,2.054,63.37,51842,,16832
Greenland,1984,2.107,63.54,52527,,15754
Greenland,1985,2.241,63.915,53173,,16134
Greenland,1986,2.044,64.33,53777,,17089
Greenland,1987,2.083,64.745,54348,,17848
Greenland,1988,2.317,64.68,54854,,18680
Greenland,1989,2.299,64.765,55263,,19780
Greenland,1990,2.444,65.16,55552,,17371
Greenland,1991,2.421,65.115,55705,,17295
Greenland,1992,2.607,65.275,55735,,16391
Greenland,1993,2.578,65.655,55688,,15569
Greenland,1994,2.527,65.965,55631,,16500
Greenland,1995,2.512,65.7,55617,,17117
Greenland,1996,2.493,65.835,55657,,17372
Greenland,1997,2.69,65.865,55742,,17613
Greenland,1998,2.457,66.225,55867,,18955
Greenland,1999,2.415,66.465,56022,,19182
Greenland,2000,2.329,67.03,56196,,20499
Greenland,2001,2.51,67.67,56395,,20699
Greenland,2002,2.566,68.23,56618,,20426
Greenland,2003,2.372,68.505,56844,,20278
Greenland,2004,2.415,68.875,57041,,21086
Greenland,2005,2.377,69.29,57190,,21846
Greenland,2006,2.256,69.58,57280,,23031
Greenland,2007,2.299,70.035,57316,,23858
Greenland,2008,2.247,70.275,57317,,24413
Greenland,2009,2.359,70.525,57304,,23789
Greenland,2010,2.195,70.775,57296,,24966
Greenland,2011,2.117,71.025,57296,,25730
Greenland,2012,2.019,71.275,57300,,26213
Greenland,2013,2.077,71.5,57300,,26688
Grenada,1964,5.906,61.725,94050,102.28,2316
Grenada,1965,5.597,62.107,94561,98.79,2370
Grenada,1966,5.3,62.477,94858,95.35,2425
Grenada,1967,5.04,62.835,94937,92.5,2481
Grenada,1968,4.835,63.181,94846,89.25,2539
Grenada,1969,4.69,63.517,94649,86.71,2597
Grenada,1970,4.604,63.843,94393,84.31,2658
Grenada,1971,4.561,64.158,94140,81.52,2852
Grenada,1972,4.537,64.462,93896,79.4,3074
Grenada,1973,4.512,64.755,93588,77.41,3354
Grenada,1974,4.479,65.038,93108,75.9,3588
Grenada,1975,4.436,65.312,92408,68.58,3724
Grenada,1976,4.385,65.577,91386,61.96,4106
Grenada,1977,4.337,65.833,90134,55.98,4401
Grenada,1978,4.299,66.081,89011,50.57,4820
Grenada,1979,4.269,66.322,88508,45.69,4964
Grenada,1980,4.251,66.557,88936,40.19,4949
Grenada,1981,4.244,66.787,90504,38.72,4945
Grenada,1982,4.243,67.012,93015,37.31,4959
Grenada,1983,4.245,67.233,95903,35.95,4888
Grenada,1984,4.243,67.449,98359,27.5,5019
Grenada,1985,4.231,67.66,99824,27,5253
Grenada,1986,4.2,67.864,100062,26.5,5756
Grenada,1987,4.146,68.06,99296,25.9,6341
Grenada,1988,4.068,68.247,97978,25.2,6583
Grenada,1989,3.966,68.427,96785,24.3,7057
Grenada,1990,3.842,68.6,96200,23.3,7488
Grenada,1991,3.701,68.765,96368,22.3,7646
Grenada,1992,3.551,68.925,97113,21.2,7565
Grenada,1993,3.401,69.083,98212,20.2,7283
Grenada,1994,3.254,69.241,99313,19.3,7401
Grenada,1995,3.116,69.403,100163,18.5,7522
Grenada,1996,2.988,69.571,100707,17.9,7785
Grenada,1997,2.87,69.748,101039,17.3,8117
Grenada,1998,2.762,69.935,101219,16.8,8633
Grenada,1999,2.666,70.133,101354,16.4,9489
Grenada,2000,2.582,70.341,101522,16,9650
Grenada,2001,2.512,70.56,101731,15.6,9433
Grenada,2002,2.455,70.787,101954,15.2,9734
Grenada,2003,2.409,71.018,102195,14.9,10627
Grenada,2004,2.373,71.249,102455,14.5,10529
Grenada,2005,2.344,71.474,102734,14.2,11892
Grenada,2006,2.321,71.687,103037,14,11380
Grenada,2007,2.301,71.884,103368,13.7,12042
Grenada,2008,2.282,72.064,103723,13.5,12116
Grenada,2009,2.262,72.227,104097,13.4,11273
Grenada,2010,2.24,72.375,104487,13.2,11178
Grenada,2011,2.217,72.51,104890,13,11219
Grenada,2012,2.194,72.64,105303,12.7,11046
Grenada,2013,2.17,72.768,105719,12.5,11273
Guadeloupe,1964,5.539,61.511,296326,,
Guadeloupe,1965,5.473,62.137,300691,,
Guadeloupe,1966,5.393,62.748,305052,,
Guadeloupe,1967,5.3,63.339,309291,,
Guadeloupe,1968,5.195,63.908,313303,,
Guadeloupe,1969,5.075,64.455,316932,,
Guadeloupe,1970,4.933,64.982,320063,,
Guadeloupe,1971,4.758,65.493,322773,,
Guadeloupe,1972,4.548,65.993,325123,,
Guadeloupe,1973,4.305,66.486,326970,,
Guadeloupe,1974,4.037,66.973,328124,,
Guadeloupe,1975,3.758,67.456,328514,,
Guadeloupe,1976,3.484,67.932,328008,,
Guadeloupe,1977,3.232,68.401,326826,,
Guadeloupe,1978,3.015,68.86,325673,,
Guadeloupe,1979,2.838,69.308,325493,,
Guadeloupe,1980,2.706,69.747,326951,30.93,
Guadeloupe,1981,2.618,70.176,330293,29.38,
Guadeloupe,1982,2.562,70.597,335282,27.91,
Guadeloupe,1983,2.526,71.011,341489,26.51,
Guadeloupe,1984,2.503,71.417,348247,25.19,
Guadeloupe,1985,2.484,71.816,355037,23.94,
Guadeloupe,1986,2.459,72.209,361790,22.75,
Guadeloupe,1987,2.425,72.596,368563,21.62,
Guadeloupe,1988,2.381,72.976,375102,20.55,
Guadeloupe,1989,2.326,73.349,381130,19.54,
Guadeloupe,1990,2.264,73.717,386465,18.58,
Guadeloupe,1991,2.203,74.08,390937,17.66,
Guadeloupe,1992,2.149,74.437,394606,16.8,
Guadeloupe,1993,2.11,74.789,397815,15.98,
Guadeloupe,1994,2.085,75.135,401061,15.2,
Guadeloupe,1995,2.075,75.478,404700,14.47,
Guadeloupe,1996,2.074,75.815,408845,13.76,
Guadeloupe,1997,2.076,76.147,413372,13.1,
Guadeloupe,1998,2.078,76.475,418110,12.47,
Guadeloupe,1999,2.076,76.798,422791,11.87,
Guadeloupe,2000,2.073,77.116,427214,11.29,
Guadeloupe,2001,2.07,77.43,431337,10.75,
Guadeloupe,2002,2.071,77.739,435222,10.23,
Guadeloupe,2003,2.077,78.044,438895,9.73,
Guadeloupe,2004,2.089,78.346,442413,9.26,
Guadeloupe,2005,2.103,78.646,445814,8.82,
Guadeloupe,2006,2.117,78.946,449103,8.41,
Guadeloupe,2007,2.127,79.247,452253,8.03,
Guadeloupe,2008,2.132,79.548,455247,7.68,
Guadeloupe,2009,2.13,79.848,458057,7.37,
Guadeloupe,2010,2.123,80.141,460666,7.07,
Guadeloupe,2011,2.11,80.425,463069,6.79,
Guadeloupe,2012,2.095,80.694,465282,6.53,
Guadeloupe,2013,2.08,80.947,467335,6.27,
Guam,1964,5.67,62.967,74044,,
Guam,1965,5.439,63.442,75911,,
Guam,1966,5.187,63.906,77789,,
Guam,1967,4.939,64.36,79687,,
Guam,1968,4.716,64.804,81598,,
Guam,1969,4.526,65.238,83522,,
Guam,1970,4.372,65.662,85459,,
Guam,1971,4.248,66.073,87402,,
Guam,1972,4.137,66.473,89350,,
Guam,1973,4.028,66.86,91316,,
Guam,1974,3.917,67.235,93322,,
Guam,1975,3.801,67.599,95380,,
Guam,1976,3.681,67.951,97496,,
Guam,1977,3.561,68.292,99669,,
Guam,1978,3.447,68.624,101903,,
Guam,1979,3.34,68.948,104204,,
Guam,1980,3.248,69.262,106572,38.03,
Guam,1981,3.177,69.568,109001,36.58,
Guam,1982,3.128,69.864,111489,35.22,
Guam,1983,3.1,70.152,114050,33.93,
Guam,1984,3.092,70.431,116705,32.72,
Guam,1985,3.095,70.701,119464,31.58,
Guam,1986,3.099,70.96,122333,30.51,
Guam,1987,3.097,71.209,125288,29.49,
Guam,1988,3.082,71.45,128260,28.52,
Guam,1989,3.053,71.687,131157,27.6,
Guam,1990,3.013,71.925,133914,26.69,
Guam,1991,2.969,72.167,136518,25.79,
Guam,1992,2.929,72.42,138981,24.89,
Guam,1993,2.899,72.685,141304,23.99,
Guam,1994,2.881,72.967,143492,23.08,
Guam,1995,2.872,73.267,145559,22.16,
Guam,1996,2.87,73.589,147481,21.22,
Guam,1997,2.867,73.93,149279,20.29,
Guam,1998,2.86,74.284,151065,19.37,
Guam,1999,2.846,74.646,152987,18.47,
Guam,2000,2.824,75.011,155147,17.61,
Guam,2001,2.794,75.371,157596,16.81,
Guam,2002,2.759,75.72,160292,16.08,
Guam,2003,2.72,76.054,163121,15.41,
Guam,2004,2.679,76.371,165918,14.82,
Guam,2005,2.638,76.671,168565,14.28,
Guam,2006,2.599,76.957,171024,13.8,
Guam,2007,2.562,77.233,173334,13.36,
Guam,2008,2.529,77.505,175538,12.94,
Guam,2009,2.499,77.776,177707,12.54,
Guam,2010,2.472,78.046,179896,12.15,
Guam,2011,2.448,78.316,182111,11.76,
Guam,2012,2.426,78.586,184334,11.39,
Guam,2013,2.405,78.854,186562,11.03,
Guatemala,1964,6.434,47.884,4636016,201.5,3722
Guatemala,1965,6.399,48.505,4762956,197.1,3815
Guatemala,1966,6.36,49.156,4892812,192.8,3955
Guatemala,1967,6.323,49.843,5025681,188.3,4044
Guatemala,1968,6.288,50.561,5162058,183.8,4320
Guatemala,1969,6.259,51.3,5302604,179,4441
Guatemala,1970,6.235,52.041,5447687,174.1,4606
Guatemala,1971,6.219,52.76,5597742,169,4766
Guatemala,1972,6.208,53.436,5752386,164,5012
Guatemala,1973,6.203,54.056,5910205,159,5242
Guatemala,1974,6.201,54.615,6069254,154,5460
Guatemala,1975,6.201,55.112,6228224,149,5450
Guatemala,1976,6.203,55.556,6386403,144.1,5730
Guatemala,1977,6.204,55.967,6544422,139.2,6047
Guatemala,1978,6.203,56.366,6703955,134.4,6215
Guatemala,1979,6.196,56.763,6867413,129.6,6373
Guatemala,1980,6.18,57.171,7036484,124.8,6475
Guatemala,1981,6.152,57.6,7211938,120.1,6361
Guatemala,1982,6.109,58.049,7393131,115.5,5953
Guatemala,1983,6.054,58.518,7578625,110.9,5662
Guatemala,1984,5.987,59.01,7766291,106.5,5534
Guatemala,1985,5.913,59.52,7954682,102,5345
Guatemala,1986,5.837,60.044,8143365,97.6,5198
Guatemala,1987,5.764,60.574,8333124,93.3,5225
Guatemala,1988,5.697,61.105,8525211,89,5269
Guatemala,1989,5.636,61.634,8721429,84.9,5314
Guatemala,1990,5.58,62.163,8923131,80.9,5315
Guatemala,1991,5.525,62.695,9131088,77,5383
Guatemala,1992,5.465,63.234,9345130,73.3,5514
Guatemala,1993,5.397,63.783,9564571,69.7,5598
Guatemala,1994,5.32,64.341,9788284,66.4,5691
Guatemala,1995,5.237,64.908,10015675,63.3,5836
Guatemala,1996,5.148,65.486,10246429,60.4,5873
Guatemala,1997,5.058,66.071,10481515,57.7,5992
Guatemala,1998,4.97,66.654,10723154,55.1,6149
Guatemala,1999,4.884,67.225,10974314,52.8,6239
Guatemala,2000,4.801,67.768,11237101,50.6,6313
Guatemala,2001,4.718,68.262,11512637,48.6,6305
Guatemala,2002,4.634,68.701,11800351,46.6,6389
Guatemala,2003,4.547,69.082,12098576,44.8,6390
Guatemala,2004,4.459,69.409,12404764,43.1,6429
Guatemala,2005,4.371,69.694,12717154,41.4,6475
Guatemala,2006,4.283,69.955,13034904,39.9,6658
Guatemala,2007,4.199,70.215,13358842,38.4,6906
Guatemala,2008,4.119,70.488,13690846,36.9,6960
Guatemala,2009,4.044,70.783,14033623,35.7,6826
Guatemala,2010,3.974,71.1,14388929,34.5,6849
Guatemala,2011,3.908,71.433,14757316,33.3,6957
Guatemala,2012,3.844,71.77,15137569,32.1,6985
Guatemala,2013,3.783,72.099,15527502,31.1,7063
Guinea,1964,6.131,35.588,3759549,344.3,870
Guinea,1965,6.135,35.74,3822583,341.9,914
Guinea,1966,6.14,35.891,3890947,339,917
Guinea,1967,6.147,36.048,3963201,336.2,929
Guinea,1968,6.158,36.222,4034827,333.3,940
Guinea,1969,6.174,36.421,4099723,330.2,950
Guinea,1970,6.195,36.656,4153653,327.2,966
Guinea,1971,6.221,36.933,4195876,324.1,977
Guinea,1972,6.25,37.255,4228217,320.8,979
Guinea,1973,6.283,37.623,4252351,317.5,1003
Guinea,1974,6.318,38.039,4270991,313.9,1053
Guinea,1975,6.354,38.498,4286863,310.1,1076
Guinea,1976,6.391,38.993,4300114,305.9,1159
Guinea,1977,6.428,39.517,4312321,301.4,1162
Guinea,1978,6.465,40.068,4329468,296.7,1170
Guinea,1979,6.5,40.65,4359115,291.9,1149
Guinea,1980,6.533,41.279,4406831,286.9,1166
Guinea,1981,6.563,41.977,4477191,282.2,1149
Guinea,1982,6.59,42.753,4569938,277.4,1147
Guinea,1983,6.613,43.607,4679999,272.6,1137
Guinea,1984,6.63,44.522,4799450,267.8,1117
Guinea,1985,6.641,45.481,4923603,263.1,1085
Guinea,1986,6.645,46.463,5045781,258.4,1077
Guinea,1987,6.641,47.435,5170120,253.6,1085
Guinea,1988,6.629,48.359,5315182,248.8,1122
Guinea,1989,6.608,49.209,5506436,243.7,1139
Guinea,1990,6.579,49.95,5759374,238.2,1128
Guinea,1991,6.539,50.557,6083795,232.4,1097
Guinea,1992,6.492,51.033,6466435,226.2,1068
Guinea,1993,6.436,51.382,6871525,219.7,1059
Guinea,1994,6.375,51.611,7249558,212.9,1046
Guinea,1995,6.308,51.72,7565235,205.9,1049
Guinea,1996,6.237,51.715,7805735,199,1061
Guinea,1997,6.163,51.624,7982155,192,1089
Guinea,1998,6.089,51.487,8112650,184.8,1107
Guinea,1999,6.014,51.345,8226138,177.5,1130
Guinea,2000,5.939,51.257,8344486,170.2,1139
Guinea,2001,5.866,51.283,8472339,162.9,1161
Guinea,2002,5.794,51.447,8604936,155.8,1200
Guinea,2003,5.722,51.756,8743954,149,1194
Guinea,2004,5.649,52.203,8889321,142.7,1200
Guinea,2005,5.576,52.756,9041448,136.7,1210
Guinea,2006,5.501,53.362,9201941,131.2,1212
Guinea,2007,5.423,53.958,9373619,125.9,1203
Guinea,2008,5.343,54.495,9559110,121,1230
Guinea,2009,5.26,54.95,9761217,116.3,1194
Guinea,2010,5.174,55.317,9981590,111.9,1185
Guinea,2011,5.088,55.61,10221808,107.7,1200
Guinea,2012,5.001,55.865,10480710,104,1216
Guinea,2013,4.915,56.112,10753680,100.4,1213
Guinea-Bissau,1964,5.32,42.986,598294,274.26,1440
Guinea-Bissau,1965,5.139,43.183,597695,273.1,1511
Guinea-Bissau,1966,5.045,43.373,596340,271.95,1577
Guinea-Bissau,1967,5.091,43.554,594699,270.7,1639
Guinea-Bissau,1968,5.296,43.728,594145,269.07,1659
Guinea-Bissau,1969,5.643,43.894,596459,267.44,1708
Guinea-Bissau,1970,6.071,44.054,602916,265.53,1756
Guinea-Bissau,1971,6.489,44.209,613847,263.52,1676
Guinea-Bissau,1972,6.812,44.363,628890,261.33,1775
Guinea-Bissau,1973,6.984,44.518,647703,259.34,1770
Guinea-Bissau,1974,6.993,44.68,669656,257.16,1829
Guinea-Bissau,1975,6.866,44.85,694113,254.88,1852
Guinea-Bissau,1976,6.662,45.032,721220,252.62,1803
Guinea-Bissau,1977,6.463,45.225,750655,250.26,1644
Guinea-Bissau,1978,6.33,45.432,780721,247.82,1825
Guinea-Bissau,1979,6.283,45.653,809221,244.91,1827
Guinea-Bissau,1980,6.322,45.891,834611,241.91,1500
Guinea-Bissau,1981,6.423,46.146,856143,237.81,1730
Guinea-Bissau,1982,6.542,46.416,874270,233.94,1790
Guinea-Bissau,1983,6.642,46.701,890152,230.29,1605
Guinea-Bissau,1984,6.71,46.999,905580,226.82,1631
Guinea-Bissau,1985,6.743,47.313,921889,223.51,1679
Guinea-Bissau,1986,6.743,47.644,939371,246.7,1626
Guinea-Bissau,1987,6.728,47.991,957688,242.2,1562
Guinea-Bissau,1988,6.706,48.351,976802,237.5,1585
Guinea-Bissau,1989,6.68,48.716,996520,233.3,1553
Guinea-Bissau,1990,6.649,49.078,1016695,229.3,1564
Guinea-Bissau,1991,6.608,49.428,1037431,224.9,1607
Guinea-Bissau,1992,6.554,49.757,1058839,220.3,1588
Guinea-Bissau,1993,6.486,50.062,1080767,215.5,1585
Guinea-Bissau,1994,6.404,50.338,1103003,210.4,1599
Guinea-Bissau,1995,6.311,50.582,1125392,205.5,1632
Guinea-Bissau,1996,6.214,50.794,1147908,200.1,1781
Guinea-Bissau,1997,6.115,50.981,1170619,194.6,1855
Guinea-Bissau,1998,6.019,51.152,1193585,188.9,1305
Guinea-Bissau,1999,5.929,51.311,1216902,183.3,1289
Guinea-Bissau,2000,5.845,51.468,1240655,177.5,1330
Guinea-Bissau,2001,5.766,51.629,1264855,171.5,1329
Guinea-Bissau,2002,5.69,51.8,1289526,165.3,1287
Guinea-Bissau,2003,5.614,51.984,1314795,159,1266
Guinea-Bissau,2004,5.539,52.183,1340814,152.6,1273
Guinea-Bissau,2005,5.463,52.397,1367695,146.2,1299
Guinea-Bissau,2006,5.389,52.626,1395492,139.9,1300
Guinea-Bissau,2007,5.317,52.861,1424191,133.6,1313
Guinea-Bissau,2008,5.247,53.1,1453757,127.6,1326
Guinea-Bissau,2009,5.18,53.34,1484120,121.6,1340
Guinea-Bissau,2010,5.115,53.578,1515224,115.9,1368
Guinea-Bissau,2011,5.052,53.816,1547061,110.4,1457
Guinea-Bissau,2012,4.989,54.054,1579632,105.2,1391
Guinea-Bissau,2013,4.927,54.291,1612913,100.5,1362
Guyana,1964,5.329,58.709,623694,80.4,3164
Guyana,1965,5.272,58.834,640447,78.5,3427
Guyana,1966,5.228,58.958,657885,77,3535
Guyana,1967,5.19,59.082,675725,75.9,3618
Guyana,1968,5.152,59.205,692968,74.9,3593
Guyana,1969,5.112,59.326,708276,74.3,3788
Guyana,1970,5.068,59.447,720738,73.9,3905
Guyana,1971,5.022,59.568,729796,73.6,3996
Guyana,1972,4.974,59.687,735823,73.4,3846
Guyana,1973,4.919,59.806,739970,73.2,3883
Guyana,1974,4.852,59.924,743915,73,4172
Guyana,1975,4.758,60.041,748809,72.7,4509
Guyana,1976,4.621,60.156,755174,72.4,4556
Guyana,1977,4.435,60.269,762481,72,4409
Guyana,1978,4.204,60.38,769570,71.5,4304
Guyana,1979,3.935,60.491,774748,71,4206
Guyana,1980,3.646,60.604,776856,70.4,4270
Guyana,1981,3.36,60.722,775589,69.8,4337
Guyana,1982,3.099,60.845,771521,69.2,3775
Guyana,1983,2.881,60.976,765434,68.5,3535
Guyana,1984,2.714,61.114,758499,67.7,3378
Guyana,1985,2.6,61.259,751636,66.8,3485
Guyana,1986,2.534,61.41,745015,65.8,3485
Guyana,1987,2.499,61.566,738589,64.7,3551
Guyana,1988,2.48,61.723,732806,63.3,3454
Guyana,1989,2.471,61.88,728147,61.9,3312
Guyana,1990,2.467,62.034,724931,60.4,3231
Guyana,1991,2.465,62.181,723448,58.8,3432
Guyana,1992,2.467,62.321,723615,57.2,3703
Guyana,1993,2.473,62.454,724909,55.6,4001
Guyana,1994,2.482,62.581,726552,54.1,4331
Guyana,1995,2.493,62.7,727979,52.7,4533
Guyana,1996,2.505,62.813,728990,51.4,4872
Guyana,1997,2.521,62.922,729743,50.2,5153
Guyana,1998,2.54,63.033,730458,49,5041
Guyana,1999,2.561,63.152,731496,47.8,5166
Guyana,2000,2.585,63.29,733101,46.7,5071
Guyana,2001,2.614,63.459,735327,45.6,5163
Guyana,2002,2.645,63.663,738011,44.8,5197
Guyana,2003,2.678,63.902,740925,44,5124
Guyana,2004,2.709,64.171,743743,43.4,5270
Guyana,2005,2.735,64.461,746235,42.8,5140
Guyana,2006,2.751,64.758,748321,42.4,4837
Guyana,2007,2.754,65.047,750068,42.1,5143
Guyana,2008,2.743,65.317,751578,41.9,5208
Guyana,2009,2.718,65.56,753013,41.7,5344
Guyana,2010,2.682,65.775,754493,41.5,5542
Guyana,2011,2.638,65.964,756040,41.4,5808
Guyana,2012,2.591,66.134,757623,41.2,6054
Guyana,2013,2.546,66.295,759262,40.8,6336
Haiti,1964,6.233,44.464,4188276,273,2024
Haiti,1965,6.179,45.006,4272760,268.5,2003
Haiti,1966,6.109,45.518,4359031,263.9,1949
Haiti,1967,6.026,45.994,4446944,259.2,1869
Haiti,1968,5.937,46.43,4535485,254.6,1902
Haiti,1969,5.847,46.831,4623315,249.9,1922
Haiti,1970,5.762,47.204,4709644,245.1,1970
Haiti,1971,5.693,47.561,4794158,240.1,2076
Haiti,1972,5.643,47.915,4877645,234.8,2130
Haiti,1973,5.616,48.276,4961817,229.4,2204
Haiti,1974,5.615,48.646,5049035,224,2322
Haiti,1975,5.642,49.023,5141143,218.4,2249
Haiti,1976,5.699,49.397,5238431,213,2421
Haiti,1977,5.779,49.759,5340812,207.5,2412
Haiti,1978,5.872,50.104,5449236,202.2,2507
Haiti,1979,5.97,50.434,5564724,196.9,2666
Haiti,1980,6.058,50.756,5687812,191.9,2848
Haiti,1981,6.122,51.083,5819084,186.9,2727
Haiti,1982,6.154,51.425,5957920,181.9,2588
Haiti,1983,6.149,51.786,6102119,177,2559
Haiti,1984,6.106,52.168,6248634,172.2,2515
Haiti,1985,6.028,52.566,6395193,167.6,2469
Haiti,1986,5.921,52.969,6540928,163,2414
Haiti,1987,5.799,53.366,6686182,158.5,2346
Haiti,1988,5.673,53.75,6831374,154.2,2314
Haiti,1989,5.549,54.115,6977397,150,2290
Haiti,1990,5.43,54.465,7124877,145.8,2242
Haiti,1991,5.318,54.803,7273530,141.7,2208
Haiti,1992,5.21,55.137,7422881,137.6,1873
Haiti,1993,5.103,55.471,7573160,133.3,1799
Haiti,1994,4.997,55.805,7724690,129.1,1621
Haiti,1995,4.889,56.13,7877569,124.9,1672
Haiti,1996,4.779,56.435,8031903,120.7,1710
Haiti,1997,4.665,56.716,8187204,116.5,1726
Haiti,1998,4.547,56.972,8342233,112.4,1733
Haiti,1999,4.426,57.215,8495358,108.5,1748
Haiti,2000,4.303,57.46,8645371,104.8,1734
Haiti,2001,4.182,57.732,8791931,101.3,1688
Haiti,2002,4.065,58.049,8935252,98.1,1657
Haiti,2003,3.953,58.419,9075399,95.1,1637
Haiti,2004,3.849,58.845,9212634,92.4,1557
Haiti,2005,3.753,59.323,9347262,90,1562
Haiti,2006,3.664,59.841,9479136,87.7,1576
Haiti,2007,3.58,60.378,9608453,85.5,1607
Haiti,2008,3.5,60.911,9736332,83.3,1600
Haiti,2009,3.424,61.427,9864241,81.2,1628
Haiti,2010,3.35,45,9993247,208.8,1518
Haiti,2011,3.28,60,10123787,77.2,1580
Haiti,2012,3.212,62.746,10255644,75.2,1603
